"URI","Title","RecordId","Coin Type URI","From Date","To Date","Authority","Stated Authority","Issuer","State","Dynasty","Deity","Portrait","Denomination","Department","Object Type","Artist","Engraver","Maker","Signature","Manufacture","Material","Shape","Place of Production","Place of Issue","Place of Cataloging Relevance","Region","Coin Type","Hoard","Findspot","Excavation","Reference","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Hijra","Axis","Diameter (in mm)","Weight (in g)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/2015.20.1422","Silver Cistophorus, Tralles, 140 BCE–135 BCE. 2015.20.1422","2015.20.1422","","-140","-135","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2023, 2903","","","","","","","","","Cista mystica with half-open lid, from which a serpent issues to left; all within ivy wreath.","ΤΡΑΛ on l.","Two coiled serpents with heads erect; between them an ornamented bowcase; to left, ΤΡΑΛ; above, thunderbolt; to right, eagle right; below left, monogram; below right, monogram","","","12","29.2","12.68","https://numismatics.org/collectionimages/20002049/2015/2015.20.1422.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1422.rev.width175.jpg","2024-05-14T09:24:37Z"
"http://numismatics.org/collection/2015.20.1423","Silver Cistophorus, Tralles, 140 BCE–135 BCE. 2015.20.1423","2015.20.1423","","-140","-135","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2023, 2904","","","","","","","","","Cista mystica with half-open lid, from which a serpent issues to left; all within ivy wreath.","ΤΡΑΛ on l.","Two coiled serpents with heads erect; between them an ornamented bowcase; to left, ΤΡΑΛ; above, thunderbolt; to right, eagle right; below left, monogram; below right, monogram","","","12","29.7","12.49","https://numismatics.org/collectionimages/20002049/2015/2015.20.1423.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1423.rev.width175.jpg","2024-05-14T09:24:38Z"
"http://numismatics.org/collection/2015.20.1424","Silver Drachma, Tralles, 140 BCE–135 BCE. 2015.20.1424","2015.20.1424","","-140","-135","","","","","","","","Drachma","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2023, 2906||ECC, 73, Series 40, O12","","","","","","","","","Club draped with lion-skin; all within ivy wreath.","ΤΡΑΛ","Grape bunch on vine leaf; to left, ; ΤΡΑΛ; to right, eagle right.","","","12","14.8","2.77","https://numismatics.org/collectionimages/20002049/2015/2015.20.1424.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1424.rev.width175.jpg","2024-05-14T09:24:39Z"
"http://numismatics.org/collection/2015.20.1432","Silver Drachma, Tralles, 95 BCE–90 BCE. 2015.20.1432","2015.20.1432","","-95","-90","","","","","","","","Drachma","Roman","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2020a, 146, Tralles V.1a (this coin).||Carbone 2023, 3056","","","","","","","","","Club, over which a lion's skin is draped; all within a wreath","ΤΡΑΛ on l. Above, ΑΠΟΛ.","Bunch of grapes, placed upon a vine leaf. To left, ΤΡΑΛ; above, ΑΠΟΛ; to right, eagle.","","","12","17.3","3.17","https://numismatics.org/collectionimages/20002049/2015/2015.20.1432.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1432.rev.width175.jpg","2024-05-14T09:24:45Z"
"http://numismatics.org/collection/2015.20.1441","Silver Didrachm, Tralles, 75 BCE–60 BCE. 2015.20.1441","2015.20.1441","","-75","-60","","","","","","","","Didrachm","Roman","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2019 Tralles XIII.1a||Carbone 2023, 3088","","","","","","","","","Club, over which a lion's skin is draped; all within a wreath","ΤΡΑΛ on l. Above, ΔΗΜH","Bunch of grapes, placed upon a vine leaf. ΤΡΑΛ on l. Above, ΔΗΜΗ. Below on r., eagle on thunderbolt","","","12","21.2","6.06","https://numismatics.org/collectionimages/20002049/2015/2015.20.1441.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1441.rev.width175.jpg","2024-05-14T09:24:53Z"
"http://numismatics.org/collection/2015.20.1442","Silver Drachma, Tralles, 75 BCE–60 BCE. 2015.20.1442","2015.20.1442","","-75","-60","","","","","","","","Drachma","Roman","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Carbone 2020a, 147, Tralles XI.1c (this coin).||Carbone 2023, 3089","","","","","","","","","Club, over which a lion's skin is draped; all within a wreath","ΤΡΑΛ on l. Above, ΔΗΜΗ","Bunch of grapes, placed upon a vine leaf. ΤΡΑΛ on l. Above, ΔΗΜΗ. Below on r., eagle on thunderbolt","","","12","16.6","3.11","https://numismatics.org/collectionimages/20002049/2015/2015.20.1442.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1442.rev.width175.jpg","2024-05-14T09:24:54Z"
"http://numismatics.org/collection/2015.20.1768","Silver Cistophorus, Tralles, 145 BCE–140 BCE. 2015.20.1768","2015.20.1768","","-145","-140","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Ashton 2003, 43||Carbone 2023, 2893","","","","","","","","","Cysta mystica with half-open lid, from which a serpent issues to r.; all within ivy wreath","On l., ΤΡΑΛ; on r., Tyche standing l., OΛ","Two coiled serpents with heads erect; between them an ornamented bowcase; to left, eagle standing right on bucranium above ΤΡΑ; to right, Tyche standing left, holding cornucopiae, above OΛ.","","","12","27.1","12.49","https://numismatics.org/collectionimages/20002049/2015/2015.20.1768.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1768.rev.width175.jpg","2024-05-14T09:29:59Z"
"http://numismatics.org/collection/2015.20.1769","Silver Cistophorus, Tralles, 145 BCE–140 BCE. 2015.20.1769","2015.20.1769","","-145","-140","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Ashton 2003, 43, A4-P5 (this coin).||Carbone 2023, 2896","","","","","","","","","Cysta mystica with half-open lid, from which a serpent issues to r.; all within ivy wreath","CNG 57,4/4/01, 448","Two coiled serpents with heads erect; between them an ornamented bow-case with strap at r. To left, eagle on thunderbolt above ΤΡΑΛ; to right, Tyche standing left, holding cornucopiae, above ΥΠ.","","","12","31.1","12.63","https://numismatics.org/collectionimages/20002049/2015/2015.20.1769.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1769.rev.width175.jpg","2024-05-14T09:30:00Z"
"http://numismatics.org/collection/2015.20.1770","Silver Didrachm, Tralles, 155 BCE–15 BCE. 2015.20.1770","2015.20.1770","","-155","-15","","","","","","","","Didrachm","Greek","Coin","","","","","Struck","Silver","","Tralles","","","Lydia","","","","","Ashton 2003, 44, A1-P6.||Carbone 2023, 2898||Refs: ECC, 71, Series 35, 16-d","","","","","","","","","Club, over which a lion's skin is draped; all within a wreath","On l., ΤΡΑΛ; Y[Π] below","Two coiled serpents with heads erect; between them an ornamented bow-case with strap at r. To left, eagle on thunderbolt above ΤΡΑΛ; to right, Tyche standing left, holding cornucopiae, above ΥΠ.","","","12","22.8","6.1","https://numismatics.org/collectionimages/20002049/2015/2015.20.1770.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1770.rev.width175.jpg","2024-05-14T09:30:02Z"
"http://numismatics.org/collection/1959.254.51","Silver Cistophorus, Sardis, 135 BCE–128 BCE. 1959.254.51","1959.254.51","","-135","-128","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Sardis||Synnada","","","Lydia","","","","","ECC.17a.19b||Pinder 128||SNGBYB.1143","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","","two coiled serpents between bow-case and bow. To right, ΣΑΡ. To right, Zeus holding eagle in right. Above center, monogram.","","","12","","12.12","https://numismatics.org/collectionimages/19501999/1959/1959.254.51.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1959/1959.254.51.rev.width175.jpg","2024-05-16T10:01:44Z"
"http://numismatics.org/collection/1959.254.54","Silver Didrachm, Tralles, 140 BCE–135 BCE. 1959.254.54","1959.254.54","","-140","-135","","","","","","","","Didrachm","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","BYB.1147||KN p. 73, 40.19a","","","","","","","","","Club with lion skin. All within wreath","TPAΛ","Grape cluster on leaf. Above center, fulmen, vertical; to r., eagle r.; below, monogram (off flan)","","","11","","6.17","https://numismatics.org/collectionimages/19501999/1959/1959.254.54.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1959/1959.254.54.rev.width175.jpg","2024-05-16T10:01:47Z"
"http://numismatics.org/collection/1959.254.55","Silver Cistophorus, Tralles, 140 BCE–135 BCE. 1959.254.55","1959.254.55","","-140","-135","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","KN p. 73, 40.74h||SNG 1146","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","TPAΛ","Bow and bow-case between two coiled serpents. To left, TPAΛ. Above center, fulmen, vertical. To right, eagle right. Below left, monogram (off flan)","","","12","","12.75","https://numismatics.org/collectionimages/19501999/1959/1959.254.55.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1959/1959.254.55.rev.width175.jpg","2024-05-16T10:01:47Z"
"http://numismatics.org/collection/1959.254.56","Silver Didrachm, Tralles, 105 BCE–104 BCE. 1959.254.56","1959.254.56","","-105","-104","","","","","","","","Didrachm","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","Carbone 2020 I.1.c||SNG von Aulock 3270||SNGBYB.1149","","","","","","","","","Club with lion skin. All within wreath","","Grape cluster on leaf. To left, TPAΛ. Above center, ΜΑΡΣ. To right, owl on amphora","","","10","","6.23","https://numismatics.org/collectionimages/19501999/1959/1959.254.56.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1959/1959.254.56.rev.width175.jpg","2024-05-16T10:01:48Z"
"http://numismatics.org/collection/1971.101.1","Silver Cistophorus, Pergamum, 166 BCE–160 BCE. 1971.101.1","1971.101.1","","-166","-160","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Pergamum","","","Mysia","","IGCH 1453","","","ECC.6.8c","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath. Same observe die as Series 5","","two coiled serpents between bow-case and bow. To right, eagle. placed horizontally","","","12","","12.59","https://numismatics.org/collectionimages/19501999/1971/1971.101.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1971/1971.101.1.rev.width175.jpg","2024-05-16T12:09:24Z"
"http://numismatics.org/collection/1977.158.293","Silver Cistophorus, Tralles, 166 BCE–160 BCE. 1977.158.293","1977.158.293","","-166","-160","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","KN p. 62, series 7||cf. ECC.2.4-7","","","","","","","","","Cista mystica from which serpent emerges. All within ivy wreath","","Bow-case and bow between two coiled serpents. To r., eagle with spread wings and head l.","","","1","","12.74","https://numismatics.org/collectionimages/19501999/1977/1977.158.293.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.293.rev.width175.jpg","2024-05-14T09:02:17Z"
"http://numismatics.org/collection/1977.158.294","Silver Didrachm, Tralles, 145 BCE–140 BCE. 1977.158.294","1977.158.294","","-145","-140","","","","","","","","Didrachm","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","ECC.35.16d.","","","","","","","","","Club with lion skin. All within wreath","TPA; ΥΠ","Grape cluster on leaf. Eagle above TPA. Below Tyche, ΥΠ","","","12","","6.06","https://numismatics.org/collectionimages/19501999/1977/1977.158.294.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.294.rev.width175.jpg","2024-05-14T09:02:17Z"
"http://numismatics.org/collection/1981.100.1","Silver Didrachm, Tralles, 155 BCE–145 BCE. 1981.100.1","1981.100.1","","-155","-145","","","","","","","","Didrachm","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","IGCH 1455","","","KN p. 68, series 27","","","","","","","","","Club and lion skin. All within wreath.","","Grape cluster on leaf. To r., eagle r. on prow","","","12","","6.01","https://numismatics.org/collectionimages/19501999/1981/1981.100.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1981/1981.100.1.rev.width175.jpg","2024-05-14T09:56:17Z"
"http://numismatics.org/collection/1984.5.100","Silver Cistophorus, Sardis, 135 BCE–128 BCE. 1984.5.100","1984.5.100","","-135","-128","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Sardis","","","Lydia","","","","","ECC. 17a.19c||Pinder 128","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","","two coiled serpents between bow-case and bow. To left, ΣΑΡ. To right, Zeus holding eagle in right. Above center, monogram","","","1","","12.58","https://numismatics.org/collectionimages/19501999/1984/1984.5.100.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.5.100.rev.width175.jpg","2024-05-16T01:47:38Z"
"http://numismatics.org/collection/1984.5.42","Silver Cistophorus, Tralles, 166 BCE–160 BCE. 1984.5.42","1984.5.42","","-166","-160","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","","","","KN p. 60, 5c","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","TPAΛ","Bow and bow-case between two coiled serpents. To left, TPAΛ. To right, eagle right with head reverted l., on fulmen","","","12","","12.53","https://numismatics.org/collectionimages/19501999/1984/1984.5.42.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.5.42.rev.width175.jpg","2024-05-16T01:48:14Z"
"http://numismatics.org/collection/1944.100.37546","Silver Cistophorus, Sardis, 150 BCE–128 BCE. 1944.100.37546","1944.100.37546","","-150","-128","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Sardis||Synnada","","","Lydia","","IGCH 1455","","","ECC.17a.19a||Pinder 128","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","","two coiled serpents between bow-case and bow. To left, ΣΑΡ. To right, Zeus, holding eagle in right. Above center, monogram.","","","2","","12.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.37546.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.37546.rev.width175.jpg","2024-05-13T01:19:14Z"
"http://numismatics.org/collection/1944.100.37549","Silver Cistophorus, Tralles, 166 BCE–160 BCE. 1944.100.37549","1944.100.37549","","-166","-160","","","","","","","","Cistophorus","Greek","Coin","","","","","","Silver","","Tralles","","","Lydia","","IGCH 1458","","","KN p. 61, 2.7f","","","","","","","","","Cista mystica from which serpent emerges within ivy wreath","","Bow and bow-case between two coiled serpents. To right, eagle right with head reverted l., on fulmen","","","12","","12.6","https://numismatics.org/collectionimages/19001949/1944/1944.100.37549.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.37549.rev.width175.jpg","2024-05-13T01:19:16Z"
